2024-09-26 18:15:40.612 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-26 18:15:40.620 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-26 18:17:05.985 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-26 18:34:26.520 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-26 18:34:26.527 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-26 21:46:52.388 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-26 21:46:52.396 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-26 21:47:43.288 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-26 21:47:43.296 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-26 21:57:25.974 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-26 21:57:25.976 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-26 21:57:35.771 ERROR [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - El grupo no existe, si quiere puede crearlo
2024-09-26 21:57:38.194 ERROR [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - El grupo no existe, si quiere puede crearlo
2024-09-26 21:57:51.211 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-28 21:29:45.929 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-28 21:35:45.558 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha iniciado sesion
2024-09-28 21:38:03.825 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha iniciado sesion
2024-09-28 21:38:16.874 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha iniciado sesion
2024-09-28 21:38:19.050 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha iniciado sesion
2024-09-28 21:38:19.233 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha iniciado sesion
2024-09-28 21:38:19.393 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha iniciado sesion
2024-09-28 21:41:22.622 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha iniciado sesion
2024-09-28 21:45:02.529 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha iniciado sesion
2024-09-28 21:50:57.440 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha iniciado sesion
2024-09-28 22:01:57.267 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha iniciado sesion
2024-09-28 22:02:03.099 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-28 22:02:07.402 ERROR [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha podido unir al grupo
2024-09-28 22:02:08.682 ERROR [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha podido unir al grupo
2024-09-28 22:02:15.156 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-28 22:02:15.156 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-28 22:02:17.434 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha iniciado sesion
2024-09-28 22:11:53.895 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha iniciado sesion
2024-09-28 22:12:53.754 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-28 22:14:15.884 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha podido iniciado sesion
2024-09-28 22:14:23.874 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-28 22:16:04.287 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha podido iniciado sesion
2024-09-28 22:16:12.019 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-28 22:17:33.841 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha podido iniciado sesion
2024-09-28 22:17:39.330 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha podido iniciado sesion
2024-09-28 22:17:41.345 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha podido iniciado sesion
2024-09-28 22:23:12.505 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha podido iniciado sesion
2024-09-28 22:23:19.930 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No ha iniciado sesion
2024-09-28 22:23:23.953 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No ha iniciado sesion
2024-09-28 22:23:31.810 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Nuevo usuario creado
2024-09-28 22:23:31.810 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Logged in
2024-09-28 22:23:33.841 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - Se ha unido al grupo
2024-09-28 22:24:22.176 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No ha iniciado sesion
2024-09-28 22:25:15.916 INFO  [JavaFX Application Thread] org.example.appmensajessecretos.ui.GroupController - No se ha podido iniciado sesion
